1.354104581106531535e+00
-1.009828802078311050e+00
-1.460039633093924705e+00
-1.014390838173987008e+00
-3.154726569024937088e+00
-1.169267810296480414e+00
-7.051611890479105860e-01
-1.437997025200499657e+00
-9.955169023665020323e-01
-6.856186235586388955e-01
-1.826622721076508027e+00
1.998109594088131713e+00
-1.744861762696334750e+00
-2.019778180170394233e+00
6.095326911304137507e-01
-2.196748631147110054e+00
-1.568155069869540952e-01
-1.224958981678468284e+00
-2.702498003176657448e+00
-6.705258523838382168e-01
2.115726373661817483e+00
1.412195164183821294e+00
-8.223548453254614365e-01
1.872902229194046253e+00
1.805776759379255969e+00
1.826982083326964545e+00
1.723270822763242949e+00
1.982106971710077659e+00
2.599042213609175089e+00
-1.743373921357580514e+00
