-6.198545715640348952e-01
2.026037588302031789e-01
7.206218393751613327e-01
7.172379842436693576e-01
9.491779163869639158e-01
1.291259731197560656e+00
-2.730770757996432430e-01
2.535428413842520379e-01
1.024968302778273666e+00
5.050431174467153728e-01
8.410683636627349635e-01
3.239533567886767051e-01
6.503341287808842575e-01
9.938317383099706248e-01
4.419930853819445393e-01
1.746201386212553830e+00
8.663212261021332461e-01
-2.309656636673642072e-01
1.174464744927071341e-01
7.999605876347016808e-01
-1.117600120961349752e+00
-4.428450565168251529e-01
1.129491763959412864e+00
-4.543436148808553399e-01
-1.720573366191301690e-01
2.724175154125432208e-01
8.309216051882986620e-02
-6.623905762490278626e-01
-3.192947944594414778e-01
-2.196790230907992858e-01
